Date,Time,Latitude,Longitude,Type,Depth,Magnitude,Timestamp,Magnitude Category,DistanceFromRef
01/24/2005,23:23:26,-1.364,-80.785,Earthquake,16.9,14.5,2005-01-24T23:23:26.000+05:30,High,8983.17542886491
01/26/2005,22:46:59,8.018,94.063,Earthquake,23.3,14.9,2005-01-26T22:46:59.000+05:30,High,10454.904950263624
01/27/2005,06:56:59,7.944,94.059,Earthquake,38.1,9.3,2005-01-27T06:56:59.000+05:30,High,10454.545009785861
01/27/2005,11:47:38,8.015,94.002,Earthquake,37.7,9.1,2005-01-27T11:47:38.000+05:30,High,10448.191435024504
01/28/2005,06:13:28,7.907,94.033,Earthquake,43.8,10.4,2005-01-28T06:13:28.000+05:30,High,10451.721709605175
02/01/2005,10:28:40,-20.398,-175.982,Earthquake,172.5,10.8,2005-02-01T10:28:40.000+05:30,High,17705.18868891151
02/01/2005,17:40:49,-6.498,154.532,Earthquake,63.1,16.1,2005-02-01T17:40:49.000+05:30,High,17098.423225821927
02/02/2005,01:30:22,9.962,93.96,Earthquake,39.5,9.0,2005-02-02T01:30:22.000+05:30,High,10441.22584045999
02/07/2005,20:02:18,-4.525,153.187,Earthquake,36.5,7.8,2005-02-07T20:02:18.000+05:30,High,16994.56267511122
02/09/2005,13:27:25,4.797,95.117,Earthquake,44.5,5.8,2005-02-09T13:27:25.000+05:30,Moderate,10574.529175210973
02/14/2005,17:06:53,-0.127,98.729,Earthquake,47.1,7.1,2005-02-14T17:06:53.000+05:30,High,10978.161095663205
02/26/2005,12:56:53,2.908,95.592,Earthquake,36.0,6.4,2005-02-26T12:56:53.000+05:30,Moderate,10628.542494396384
03/04/2005,19:05:20,2.67,126.407,Earthquake,59.1,6.0,2005-03-04T19:05:20.000+05:30,Moderate,14050.71786947708
03/05/2005,19:06:51,24.637,121.935,Earthquake,3.5,5.3,2005-03-05T19:06:51.000+05:30,Low,13203.057385258448
03/12/2005,07:36:12,39.44,40.978,Earthquake,11.1,5.5,2005-03-12T07:36:12.000+05:30,Low,6041.742319650804
03/17/2005,23:20:49,4.863,95.089,Earthquake,60.4,6.9,2005-03-17T23:20:49.000+05:30,High,10571.371695435264
03/28/2005,18:30:45,0.923,97.867,Earthquake,36.1,7.9,2005-03-28T18:30:45.000+05:30,High,10882.199303263485
03/28/2005,19:02:20,1.014,97.821,Earthquake,30.9,10.8,2005-03-28T19:02:20.000+05:30,High,10877.061784991038
04/03/2005,01:41:33,13.559,120.801,Earthquake,129.2,5.1,2005-04-03T01:41:33.000+05:30,Low,13327.118148109847
04/07/2005,19:43:15,2.966,126.48,Earthquake,59.7,8.3,2005-04-07T19:43:15.000+05:30,High,14057.626419970602
05/18/2005,09:10:54,-56.413,-26.863,Earthquake,102.2,9.9,2005-05-18T09:10:54.000+05:30,High,6719.36524629147
05/18/2005,11:37:30,5.593,93.271,Earthquake,9.7,12.1,2005-05-18T11:37:30.000+05:30,High,10369.528995076462
05/18/2005,11:37:42,5.439,93.357,Earthquake,2.5,35.0,2005-05-18T11:37:42.000+05:30,High,10379.142470402088
06/13/2005,19:59:53,2.741,94.169,Earthquake,18.6,21.7,2005-06-13T19:59:53.000+05:30,High,10470.583601054785
06/14/2005,01:22:12,-18.719,-174.715,Earthquake,144.1,7.0,2005-06-14T01:22:12.000+05:30,High,17855.125002388526
06/30/2005,13:48:27,-10.931,162.4,Earthquake,45.3,6.6,2005-06-30T13:48:27.000+05:30,High,17721.515369291967
07/09/2005,10:07:01,2.75,126.529,Earthquake,22.3,15.8,2005-07-09T10:07:01.000+05:30,High,14063.949722822452
07/09/2005,23:59:17,-1.174,119.963,Earthquake,32.2,14.5,2005-07-09T23:59:17.000+05:30,High,13338.505743971786
07/12/2005,17:07:20,-6.829,131.405,Earthquake,39.6,7.9,2005-07-12T17:07:20.000+05:30,High,14571.822652730227
07/18/2005,19:37:19,-0.157,125.148,Earthquake,18.8,15.6,2005-07-18T19:37:19.000+05:30,High,13915.806131501371
08/09/2005,05:26:18,-20.942,173.825,Earthquake,23.6,13.8,2005-08-09T05:26:18.000+05:30,High,17591.691957205854
08/20/2005,05:05:26,1.331,-85.212,Earthquake,25.3,16.6,2005-08-20T05:05:26.000+05:30,High,9475.285848789417
08/29/2005,19:53:54,-2.35,138.219,Earthquake,30.7,11.9,2005-08-29T19:53:54.000+05:30,High,15363.257410837237
09/08/2005,04:10:11,0.77,126.283,Earthquake,49.2,7.2,2005-09-08T04:10:11.000+05:30,High,14041.606263167985
09/09/2005,19:55:22,-56.038,-27.905,Earthquake,142.8,9.6,2005-09-09T19:55:22.000+05:30,High,6718.04353740662
09/12/2005,21:15:04,-17.417,-177.32,Earthquake,383.9,7.1,2005-09-12T21:15:04.000+05:30,High,18056.31437138148
09/16/2005,00:31:42,-5.622,153.592,Earthquake,10.7,10.7,2005-09-16T00:31:42.000+05:30,High,17017.527015803378
10/10/2005,11:08:26,13.42,125.077,Earthquake,6.9,10.8,2005-10-10T11:08:26.000+05:30,High,13786.575138930839
10/14/2005,03:36:46,-23.713,-176.024,Earthquake,33.9,18.4,2005-10-14T03:36:46.000+05:30,High,17343.626584166566
11/11/2005,14:58:50,-55.698,-27.063,Earthquake,28.8,14.8,2005-11-11T14:58:50.000+05:30,High,6658.081658385404
11/21/2005,00:19:42,-6.958,129.221,Earthquake,125.7,7.3,2005-11-21T00:19:42.000+05:30,High,14330.515617355155
12/16/2005,18:32:16,38.506,141.9,Earthquake,42.9,5.5,2005-12-16T18:32:16.000+05:30,Low,14234.15480652109
01/06/2006,03:39:59,6.635,-82.337,Earthquake,7.4,10.4,2006-01-06T03:39:59.000+05:30,High,9161.197341397821
01/18/2006,14:25:28,37.774,142.131,Earthquake,25.8,7.4,2006-01-18T14:25:28.000+05:30,High,14300.492227341787
01/23/2006,13:16:35,-25.326,178.316,Earthquake,592.7,6.2,2006-01-23T13:16:35.000+05:30,Moderate,17193.15539103709
02/07/2006,10:14:27,-18.235,168.09,Earthquake,59.1,8.9,2006-02-07T10:14:27.000+05:30,High,17605.649147638036
02/09/2006,00:05:08,-7.694,121.646,Earthquake,365.9,6.4,2006-02-09T00:05:08.000+05:30,Moderate,13491.128940456198
02/18/2006,15:53:35,-16.797,167.207,Earthquake,22.0,12.0,2006-02-18T15:53:35.000+05:30,High,17679.81064963902
02/18/2006,15:59:22,-5.193,152.053,Earthquake,44.2,7.8,2006-02-18T15:59:22.000+05:30,High,16858.584355958556
02/24/2006,03:00:21,-10.628,164.384,Earthquake,41.3,13.0,2006-02-24T03:00:21.000+05:30,High,17922.97685846268
03/14/2006,04:37:27,-3.933,151.698,Earthquake,284.7,7.1,2006-03-14T04:37:27.000+05:30,High,16840.296626319938
03/17/2006,13:48:17,-4.822,149.744,Earthquake,22.8,21.2,2006-03-17T13:48:17.000+05:30,High,16612.315822709083
03/17/2006,14:21:35,-5.119,123.107,Earthquake,0.9,14.3,2006-03-17T14:21:35.000+05:30,High,13672.318752376385
03/19/2006,04:31:55,-58.051,-25.263,Earthquake,58.5,8.7,2006-03-19T04:31:55.000+05:30,High,6828.368342883324
03/19/2006,10:56:38,-22.303,170.532,Earthquake,9.2,20.5,2006-03-19T10:56:38.000+05:30,High,17331.42830028319
03/24/2006,17:46:50,-16.885,174.504,Earthquake,10.0,19.0,2006-03-24T17:46:50.000+05:30,High,18043.361496898837
03/27/2006,23:43:39,12.078,121.401,Earthquake,32.1,11.0,2006-03-27T23:43:39.000+05:30,High,13413.436105731604
04/01/2006,13:43:32,-29.438,-177.062,Earthquake,16.0,14.8,2006-04-01T13:43:32.000+05:30,High,16726.92231813469
04/01/2006,21:44:30,3.782,126.407,Earthquake,45.5,12.0,2006-04-01T21:44:30.000+05:30,High,14045.591093656416
04/04/2006,22:05:05,37.64,20.962,Earthquake,16.8,5.7,2006-04-04T22:05:05.000+05:30,Moderate,4705.1997774953625
04/15/2006,23:50:15,-29.772,-72.003,Earthquake,19.8,13.1,2006-04-15T23:50:15.000+05:30,High,8277.75540391924
04/19/2006,21:05:43,31.607,90.413,Earthquake,33.1,17.8,2006-04-19T21:05:43.000+05:30,High,10046.654841265368
05/07/2006,16:45:08,-36.829,78.57,Earthquake,16.5,43.7,2006-05-07T16:45:08.000+05:30,High,8992.680548277858
05/22/2006,20:53:57,-4.715,126.811,Earthquake,2.8,24.9,2006-05-22T20:53:57.000+05:30,High,14084.619289292668
06/09/2006,10:40:42,-17.98,-178.503,Earthquake,575.9,5.8,2006-06-09T10:40:42.000+05:30,Moderate,18009.112685032847
06/15/2006,04:28:02,1.454,126.304,Earthquake,27.9,10.3,2006-06-15T04:28:02.000+05:30,High,14042.857160577854
07/01/2006,23:15:10,0.85,126.919,Earthquake,56.3,6.6,2006-07-01T23:15:10.000+05:30,High,14112.222025725765
07/17/2006,08:32:28,-9.281,107.347,Earthquake,17.5,14.9,2006-07-17T08:32:28.000+05:30,High,11910.406709565106
07/17/2006,09:00:18,-9.68,107.516,Earthquake,24.9,14.9,2006-07-17T09:00:18.000+05:30,High,11926.625529000012
07/17/2006,12:52:13,-9.009,107.833,Earthquake,23.7,14.5,2006-07-17T12:52:13.000+05:30,High,11965.21481552361
07/17/2006,15:42:03,-9.529,107.71,Earthquake,12.7,13.5,2006-07-17T15:42:03.000+05:30,High,11948.753322609662
07/17/2006,16:09:55,-9.369,108.774,Earthquake,26.9,17.4,2006-07-17T16:09:55.000+05:30,High,12066.25050677124
07/18/2006,04:18:23,-9.355,108.779,Earthquake,13.5,14.8,2006-07-18T04:18:23.000+05:30,High,12066.88390478895
07/18/2006,16:02:17,-20.084,-178.434,Earthquake,587.2,5.9,2006-07-18T16:02:17.000+05:30,Moderate,17775.349075291684
07/29/2006,02:03:33,-22.25,-179.577,Earthquake,621.6,5.3,2006-07-29T02:03:33.000+05:30,Low,17540.575309493124
08/28/2006,14:24:08,-10.756,165.057,Earthquake,16.7,19.8,2006-08-28T14:24:08.000+05:30,High,17975.808748088104
09/05/2006,04:53:02,7.678,126.433,Earthquake,135.2,6.0,2006-09-05T04:53:02.000+05:30,Moderate,14016.647828316864
10/18/2006,21:15:49,4.82,-82.652,Earthquake,20.4,13.4,2006-10-18T21:15:49.000+05:30,High,9193.388446107841
10/30/2006,08:27:42,2.324,126.777,Earthquake,36.0,8.1,2006-10-30T08:27:42.000+05:30,High,14093.04329712665
11/06/2006,20:56:51,-5.45,146.637,Earthquake,133.2,8.7,2006-11-06T20:56:51.000+05:30,High,16261.775613602897
11/23/2006,20:04:47,47.536,154.199,Earthquake,10.2,9.9,2006-11-23T20:04:47.000+05:30,High,14169.83067311763
11/24/2006,15:34:10,46.762,153.774,Earthquake,11.3,11.2,2006-11-24T15:34:10.000+05:30,High,14223.662273124999
11/25/2006,12:10:22,53.588,-163.748,Earthquake,13.8,8.0,2006-11-25T12:10:22.000+05:30,High,13870.566665501085
11/29/2006,23:08:16,-25.371,179.661,Earthquake,498.8,6.4,2006-11-29T23:08:16.000+05:30,Moderate,17193.725127145743
11/30/2006,11:33:17,-21.297,-174.677,Earthquake,13.5,21.3,2006-11-30T11:33:17.000+05:30,High,17577.459839108826
12/07/2006,06:34:54,-8.801,126.704,Earthquake,5.5,13.8,2006-12-07T06:34:54.000+05:30,High,14033.101463512909
12/17/2006,12:40:11,-21.175,-174.573,Earthquake,23.6,28.9,2006-12-17T12:40:11.000+05:30,High,17587.879885763417
12/17/2006,12:51:09,-21.258,-174.472,Earthquake,14.3,18.5,2006-12-17T12:51:09.000+05:30,High,17576.277032266724
12/20/2006,23:55:56,13.272,125.806,Earthquake,24.6,10.1,2006-12-20T23:55:56.000+05:30,High,13867.07123923534
12/30/2006,14:33:10,5.496,-82.489,Earthquake,16.2,15.1,2006-12-30T14:33:10.000+05:30,High,9176.219559964888
01/16/2007,18:06:18,2.61,126.238,Earthquake,64.3,10.9,2007-01-16T18:06:18.000+05:30,High,14032.182564070656
01/17/2007,04:28:27,-3.322,139.834,Earthquake,100.8,8.2,2007-01-17T04:28:27.000+05:30,High,15536.162651610772
01/17/2007,18:34:15,-57.911,-64.528,Earthquake,6.0,25.0,2007-01-17T18:34:15.000+05:30,High,8538.999800075824
01/20/2007,02:45:50,-5.525,130.435,Earthquake,139.2,5.2,2007-01-20T02:45:50.000+05:30,Low,14478.531369207098
01/21/2007,15:03:16,-55.764,-27.016,Earthquake,47.7,12.4,2007-01-21T15:03:16.000+05:30,High,6662.779185319671
01/23/2007,04:37:19,-6.821,130.031,Earthquake,112.7,6.2,2007-01-23T04:37:19.000+05:30,Moderate,14421.002387021277
01/28/2007,08:12:31,-17.75,179.872,Earthquake,567.6,8.7,2007-01-28T08:12:31.000+05:30,High,18041.327177605635
01/31/2007,20:31:35,-7.817,107.193,Earthquake,51.7,9.1,2007-01-31T20:31:35.000+05:30,High,11901.007718464649
02/13/2007,19:22:15,-0.438,124.189,Earthquake,84.8,8.7,2007-02-13T19:22:15.000+05:30,High,13809.060618797232
02/17/2007,23:41:45,-4.095,154.45,Earthquake,483.1,6.8,2007-02-17T23:41:45.000+05:30,High,17140.21995080496
02/18/2007,21:37:45,6.336,-82.706,Earthquake,26.4,11.8,2007-02-18T21:37:45.000+05:30,High,9201.468515138009
02/19/2007,14:33:35,-20.206,173.088,Earthquake,20.7,18.8,2007-02-19T14:33:35.000+05:30,High,17645.67170271763
02/21/2007,02:19:56,-0.945,127.192,Earthquake,28.2,11.9,2007-02-21T02:19:56.000+05:30,High,14142.447739611138
02/26/2007,09:01:23,-15.966,167.523,Earthquake,51.4,9.4,2007-02-26T09:01:23.000+05:30,High,17773.12096729056
03/08/2007,05:03:32,29.908,140.204,Earthquake,139.6,5.5,2007-03-08T05:03:32.000+05:30,Low,14651.00782466914
03/09/2007,10:38:08,-6.364,130.168,Earthquake,151.2,7.9,2007-03-09T10:38:08.000+05:30,High,14440.954032085232
03/13/2007,02:59:04,26.261,-110.537,Earthquake,26.1,7.0,2007-03-13T02:59:04.000+05:30,High,12046.515553876186
03/13/2007,05:50:15,4.174,126.755,Earthquake,71.9,9.3,2007-03-13T05:50:15.000+05:30,High,14081.901020247251
03/23/2007,22:30:55,-18.858,-178.371,Earthquake,613.1,6.3,2007-03-23T22:30:55.000+05:30,Moderate,17910.647489044586
03/29/2007,14:40:44,-31.591,-71.837,Earthquake,25.1,6.5,2007-03-29T14:40:44.000+05:30,Moderate,8295.33271628474
03/29/2007,17:09:07,-31.604,-71.708,Earthquake,33.9,7.5,2007-03-29T17:09:07.000+05:30,High,8283.539001475425
03/31/2007,19:37:18,1.274,122.631,Earthquake,27.6,16.0,2007-03-31T19:37:18.000+05:30,High,13634.936341654948
04/01/2007,20:46:19,-9.505,156.934,Earthquake,24.3,15.1,2007-04-01T20:46:19.000+05:30,High,17252.072598717656
04/01/2007,22:57:24,-7.532,156.054,Earthquake,17.7,18.0,2007-04-01T22:57:24.000+05:30,High,17231.222329713994
04/02/2007,13:49:55,-7.848,156.475,Earthquake,19.1,22.2,2007-04-02T13:49:55.000+05:30,High,17265.373970858676
04/03/2007,11:57:34,-7.839,155.588,Earthquake,27.5,12.4,2007-04-03T11:57:34.000+05:30,High,17172.262695328976
04/03/2007,15:27:08,-7.286,155.384,Earthquake,33.2,14.1,2007-04-03T15:27:08.000+05:30,High,17167.709342507736
04/03/2007,19:41:01,-7.065,155.243,Earthquake,34.6,11.7,2007-04-03T19:41:01.000+05:30,High,17159.141515169118
04/04/2007,21:40:19,30.926,141.673,Earthquake,9.0,11.9,2007-04-04T21:40:19.000+05:30,High,14710.597957311113
04/09/2007,02:24:28,-20.073,-178.082,Earthquake,593.0,5.4,2007-04-09T02:24:28.000+05:30,Low,17773.323484181503
04/13/2007,09:14:51,-1.132,126.956,Earthquake,12.1,14.8,2007-04-13T09:14:51.000+05:30,High,14115.927827933536
04/15/2007,04:12:30,47.002,153.435,Earthquake,34.9,8.8,2007-04-15T04:12:30.000+05:30,High,14187.106956213554
04/21/2007,17:53:46,-45.243,-72.648,Earthquake,36.7,6.5,2007-04-21T17:53:46.000+05:30,Moderate,8659.650895972394
04/29/2007,03:44:33,-8.308,157.173,Earthquake,26.4,15.8,2007-04-29T03:44:33.000+05:30,High,17322.427660359015
05/17/2007,02:59:36,-2.745,136.745,Earthquake,23.3,17.8,2007-05-17T02:59:36.000+05:30,High,15197.585033017755
05/24/2007,01:06:26,-9.553,118.797,Earthquake,37.9,6.5,2007-05-24T01:06:26.000+05:30,Moderate,13161.159542189635
05/27/2007,18:12:35,-20.069,-174.519,Earthquake,7.3,10.7,2007-05-27T18:12:35.000+05:30,High,17705.103043954034
05/29/2007,15:50:51,-18.372,-173.885,Earthquake,1.5,15.0,2007-05-29T15:50:51.000+05:30,High,17865.736674862215
06/06/2007,11:28:25,-6.722,130.906,Earthquake,86.6,5.3,2007-06-06T11:28:25.000+05:30,Low,14518.235862529144
06/07/2007,00:40:38,-3.316,146.761,Earthquake,4.7,20.4,2007-06-07T00:40:38.000+05:30,High,16302.833777130047
06/22/2007,17:32:45,-11.597,166.312,Earthquake,69.7,8.4,2007-06-22T17:32:45.000+05:30,High,18028.22134831457
06/23/2007,08:17:20,21.473,99.779,Earthquake,22.0,7.3,2007-06-23T08:17:20.000+05:30,High,11018.779094574626
06/29/2007,02:02:17,-15.772,-74.928,Earthquake,16.3,10.2,2007-06-29T02:02:17.000+05:30,High,8396.12081653304
07/01/2007,14:34:12,-5.929,130.564,Earthquake,134.6,5.4,2007-07-01T14:34:12.000+05:30,Low,14488.937233337077
07/29/2007,04:54:37,53.641,169.702,Earthquake,25.7,6.6,2007-07-29T04:54:37.000+05:30,High,13975.25391256175
08/07/2007,00:02:24,27.292,126.836,Earthquake,18.1,11.0,2007-08-07T00:02:24.000+05:30,High,13587.355684380105
08/16/2007,01:02:23,-13.355,-76.601,Earthquake,34.4,8.0,2007-08-16T01:02:23.000+05:30,High,8558.652607488766
08/16/2007,04:03:03,50.243,-177.568,Earthquake,14.6,7.0,2007-08-16T04:03:03.000+05:30,High,14423.547751806895
08/16/2007,04:04:09,-13.583,-76.587,Earthquake,36.0,6.6,2007-08-16T04:04:09.000+05:30,High,8558.546311122076
08/17/2007,00:31:43,-14.426,-76.127,Earthquake,30.9,10.5,2007-08-17T00:31:43.000+05:30,High,8514.50035516418
08/17/2007,02:16:31,-5.301,129.469,Earthquake,21.9,9.4,2007-08-17T02:16:31.000+05:30,High,14373.890752775123
08/17/2007,13:18:13,-13.605,-76.6,Earthquake,48.5,6.4,2007-08-17T13:18:13.000+05:30,Moderate,8560.086031493758
08/19/2007,13:30:42,-33.908,-178.69,Earthquake,38.8,8.0,2007-08-19T13:30:42.000+05:30,High,16242.21257099415
08/30/2007,16:17:36,-2.972,129.317,Earthquake,23.3,13.7,2007-08-30T16:17:36.000+05:30,High,14372.379708433395
08/31/2007,19:51:52,2.382,127.117,Earthquake,38.4,7.8,2007-08-31T19:51:52.000+05:30,High,14130.600232632665
09/02/2007,02:35:24,-11.766,165.699,Earthquake,36.7,14.9,2007-09-02T02:35:24.000+05:30,High,17964.565905224004
09/13/2007,01:26:34,-1.9,99.816,Earthquake,16.6,15.3,2007-09-13T01:26:34.000+05:30,High,11098.42698896786
09/13/2007,02:30:03,-1.689,99.668,Earthquake,28.9,11.6,2007-09-13T02:30:03.000+05:30,High,11082.104324824542
09/13/2007,13:10:14,-2.749,100.974,Earthquake,17.2,13.0,2007-09-13T13:10:14.000+05:30,High,11226.374779743805
09/25/2007,05:16:01,-30.965,179.998,Earthquake,416.7,5.6,2007-09-25T05:16:01.000+05:30,Moderate,16571.93586904318
09/28/2007,02:40:02,12.378,141.921,Earthquake,37.2,10.0,2007-09-28T02:40:02.000+05:30,High,15595.302858889214
10/05/2007,07:17:53,-25.189,179.459,Earthquake,509.4,5.5,2007-10-05T07:17:53.000+05:30,Low,17213.594101397655
10/13/2007,17:45:53,-21.23,169.195,Earthquake,37.0,7.7,2007-10-13T17:45:53.000+05:30,High,17378.908897029007
10/26/2007,09:10:41,-2.877,139.596,Earthquake,13.0,26.9,2007-10-26T09:10:41.000+05:30,High,15512.940398054337
11/17/2007,17:54:33,-23.059,-70.598,Earthquake,14.7,8.4,2007-11-17T17:54:33.000+05:30,High,8028.560617167223
11/25/2007,02:51:57,-2.808,101.162,Earthquake,55.9,9.3,2007-11-25T02:51:57.000+05:30,High,11247.192095995695
12/03/2007,21:52:46,-6.374,148.463,Earthquake,29.5,11.9,2007-12-03T21:52:46.000+05:30,High,16444.675146343023
12/04/2007,03:37:08,2.018,126.17,Earthquake,88.3,6.3,2007-12-04T03:37:08.000+05:30,Moderate,14026.575499698118
12/07/2007,00:47:38,29.935,141.003,Earthquake,85.5,5.9,2007-12-07T00:47:38.000+05:30,Moderate,14715.264569216995
12/09/2007,07:28:21,-25.996,-177.514,Earthquake,152.5,6.3,2007-12-09T07:28:21.000+05:30,Moderate,17112.191816917046
12/27/2007,14:44:24,52.267,-168.383,Earthquake,17.8,8.2,2007-12-27T14:44:24.000+05:30,High,14102.882436955222
01/08/2008,19:23:32,-3.913,131.368,Earthquake,1.6,17.8,2008-01-08T19:23:32.000+05:30,High,14594.387482599255
01/22/2008,18:43:33,32.349,85.262,Earthquake,5.4,13.4,2008-01-22T18:43:33.000+05:30,High,9562.610847453172
02/01/2008,12:10:06,-21.495,-179.352,Earthquake,604.2,5.2,2008-02-01T12:10:06.000+05:30,Low,17623.917338772204
02/07/2008,09:25:30,-22.539,-179.238,Earthquake,465.2,5.8,2008-02-07T09:25:30.000+05:30,Moderate,17507.507152298946
02/20/2008,18:27:06,36.288,21.775,Earthquake,9.9,5.3,2008-02-20T18:27:06.000+05:30,Low,4618.598055329584
02/23/2008,07:17:11,-2.511,99.962,Earthquake,32.9,13.5,2008-02-23T07:17:11.000+05:30,High,11114.192595951106
02/27/2008,04:54:28,-34.625,-178.966,Earthquake,44.1,8.1,2008-02-27T04:54:28.000+05:30,High,16163.460280105553
03/01/2008,23:06:45,-35.379,-179.299,Earthquake,24.7,12.8,2008-03-01T23:06:45.000+05:30,High,16080.449863427782
03/06/2008,01:21:59,2.572,128.232,Earthquake,125.0,5.7,2008-03-06T01:21:59.000+05:30,Moderate,14253.69252263966
03/11/2008,14:37:10,52.171,-169.481,Earthquake,16.5,8.5,2008-03-11T14:37:10.000+05:30,High,14131.213300888523
03/26/2008,18:33:34,46.428,152.979,Earthquake,16.6,12.0,2008-03-26T18:33:34.000+05:30,High,14219.733683223043
03/26/2008,20:06:06,13.594,144.879,Earthquake,70.6,6.5,2008-03-26T20:06:06.000+05:30,Moderate,15862.80156872874
03/29/2008,08:09:48,20.271,121.984,Earthquake,16.2,17.3,2008-03-29T08:09:48.000+05:30,High,13320.434849651792
03/30/2008,17:10:08,-26.01,-177.929,Earthquake,154.8,15.1,2008-03-30T17:10:08.000+05:30,High,17114.38992958059
04/02/2008,08:48:50,-4.346,102.717,Earthquake,67.0,5.1,2008-04-02T08:48:50.000+05:30,Low,11417.47580639088
04/04/2008,04:03:02,-15.281,-172.836,Earthquake,34.5,14.5,2008-04-04T04:03:02.000+05:30,High,18142.490483778623
04/14/2008,09:45:20,-56.022,-28.035,Earthquake,140.2,10.5,2008-04-14T09:45:20.000+05:30,High,6720.900849083302
04/20/2008,13:01:20,-7.85,125.685,Earthquake,3.6,12.5,2008-04-20T13:01:20.000+05:30,High,13932.760019274901
05/07/2008,16:16:36,36.156,141.756,Earthquake,23.3,9.6,2008-05-07T16:16:36.000+05:30,High,14383.65685615547
05/10/2008,19:41:59,24.044,122.575,Earthquake,16.5,10.5,2008-05-10T19:41:59.000+05:30,High,13282.406243511925
05/12/2008,20:08:50,31.413,103.889,Earthquake,21.7,6.7,2008-05-12T20:08:50.000+05:30,High,11322.008358255332
05/23/2008,22:50:37,-7.061,129.483,Earthquake,125.2,6.3,2008-05-23T22:50:37.000+05:30,Moderate,14358.147775505458
05/24/2008,19:20:42,4.33,-73.764,Earthquake,8.9,6.2,2008-05-24T19:20:42.000+05:30,Moderate,8207.477400693499
06/19/2008,00:36:46,-4.932,151.754,Earthquake,143.3,7.9,2008-06-19T00:36:46.000+05:30,High,16830.64371350582
06/27/2008,13:07:08,10.894,91.777,Earthquake,17.0,11.8,2008-06-27T13:07:08.000+05:30,High,10201.574790454813
07/03/2008,06:34:54,10.281,-60.442,Earthquake,33.9,5.6,2008-07-03T06:34:54.000+05:30,Moderate,6778.705932228953
07/11/2008,09:58:50,-2.943,147.821,Earthquake,23.7,18.5,2008-07-11T09:58:50.000+05:30,High,16423.613247479956
07/16/2008,17:09:19,-31.131,-178.506,Earthquake,89.0,6.1,2008-07-16T17:09:19.000+05:30,Moderate,16549.89330837833
08/06/2008,22:41:04,-8.131,117.665,Earthquake,30.7,11.3,2008-08-06T22:41:04.000+05:30,High,13050.222290167789
08/14/2008,15:10:17,-15.273,-177.765,Earthquake,56.3,21.5,2008-08-14T15:10:17.000+05:30,High,18299.147457890605
08/16/2008,04:01:09,52.272,98.207,Earthquake,12.1,9.5,2008-08-16T04:01:09.000+05:30,High,10564.764169806547
08/26/2008,03:07:29,-6.338,104.469,Earthquake,21.7,9.4,2008-08-26T03:07:29.000+05:30,High,11606.376980238434
09/04/2008,16:09:51,-31.555,-177.806,Earthquake,26.1,21.6,2008-09-04T16:09:51.000+05:30,High,16498.733248446493
09/10/2008,03:00:31,2.506,96.323,Earthquake,43.2,7.7,2008-09-10T03:00:31.000+05:30,High,10709.953566112752
09/13/2008,00:04:04,-3.78,128.956,Earthquake,94.8,6.5,2008-09-13T00:04:04.000+05:30,Moderate,14328.054337917256
09/14/2008,20:18:54,-23.614,-177.329,Earthquake,199.0,7.9,2008-09-14T20:18:54.000+05:30,High,17373.54224094454
09/19/2008,22:49:04,-11.185,164.481,Earthquake,37.2,6.5,2008-09-19T22:49:04.000+05:30,Moderate,17896.943469991074
10/03/2008,21:20:24,10.764,91.659,Earthquake,19.0,12.8,2008-10-03T21:20:24.000+05:30,High,10188.768694445842
10/16/2008,19:43:37,14.256,-92.554,Earthquake,23.2,24.5,2008-10-16T19:43:37.000+05:30,High,10282.784308935763
10/23/2008,09:21:15,5.957,125.778,Earthquake,129.9,5.1,2008-10-23T09:21:15.000+05:30,Low,13961.11792526877
10/25/2008,19:24:51,-17.227,167.255,Earthquake,22.8,11.0,2008-10-25T19:24:51.000+05:30,High,17645.137210315646
10/28/2008,16:00:03,-3.494,145.867,Earthquake,18.3,24.9,2008-10-28T16:00:03.000+05:30,High,16202.236395359592
10/30/2008,01:55:14,46.425,153.213,Earthquake,32.5,8.6,2008-10-30T01:55:14.000+05:30,High,14230.29553033677
11/06/2008,09:11:06,-29.855,-177.441,Earthquake,19.4,12.1,2008-11-06T09:11:06.000+05:30,High,16684.31008821627
11/16/2008,12:20:37,10.833,91.711,Earthquake,26.7,11.8,2008-11-16T12:20:37.000+05:30,High,10194.406281394753
11/17/2008,06:00:59,-5.659,128.799,Earthquake,306.1,5.4,2008-11-17T06:00:59.000+05:30,Low,14296.870269290606
11/22/2008,16:01:39,-22.523,171.199,Earthquake,57.3,6.6,2008-11-22T16:01:39.000+05:30,High,17335.53021110512
11/22/2008,16:11:49,-4.483,101.421,Earthquake,23.4,17.2,2008-11-22T16:11:49.000+05:30,High,11273.562999371847
11/22/2008,17:22:36,-22.441,171.238,Earthquake,69.2,10.9,2008-11-22T17:22:36.000+05:30,High,17345.485432958172
12/09/2008,18:51:14,-20.886,-178.855,Earthquake,596.8,5.9,2008-12-09T18:51:14.000+05:30,Moderate,17689.338048391455
12/11/2008,17:06:07,-3.649,100.753,Earthquake,14.1,13.3,2008-12-11T17:06:07.000+05:30,High,11200.769441602368
12/20/2008,15:43:08,8.844,126.532,Earthquake,69.3,7.6,2008-12-20T15:43:08.000+05:30,High,14013.781814103148
